,borough,contributing_factor_vehicle_1,contributing_factor_vehicle_2,cross_street_name,date,latitude,longitude,number_of_cyclist_injured,number_of_cyclist_killed,number_of_pedestrians_injured,number_of_pedestrians_killed,off_street_name,on_street_name,time,unique_key,vehicle_type_code1,vehicle_type_code2
12552,MANHATTAN,Physical Disability,Unspecified,,2015-12-21,40.73951160000001,-73.9847429,1,0,0,0,EAST 23 STREET                  ,LEXINGTON AVENUE                ,20.166666666666668,3357250,TAXI,BICYCLE
12553,BROOKLYN,Passenger Distraction,Other Vehicular,,2014-05-14,40.697832500000004,-73.9367593,1,0,0,0,ARION PLACE                     ,BROADWAY                        ,9.5,335730,PASSENGER VEHICLE,BICYCLE
12554,,Passenger Distraction,Unspecified,,2015-12-18,,,1,0,0,0,MIDDLETOWN ROAD                 ,BRUCKNER BOULEVARD              ,23.333333333333332,3357373,PASSENGER VEHICLE,BICYCLE
12555,BROOKLYN,Unspecified,Unspecified,,2014-05-14,40.6831278,-73.9791852,1,0,0,0,DEAN STREET                     ,4 AVENUE                        ,16.416666666666668,335740,SPORT UTILITY / STATION WAGON,BICYCLE
12556,BROOKLYN,Unspecified,Unspecified,,2015-12-21,40.6233399,-73.95594009999999,1,0,0,0,OCEAN AVENUE                    ,AVENUE K                        ,15.25,3357502,UNKNOWN,BICYCLE
12557,BROOKLYN,Failure to Yield Right-of-Way,Unspecified,,2015-12-20,40.6600184,-73.99121629999999,1,0,0,0,6 AVENUE                        ,21 STREET                       ,17.25,3357513,VAN,BICYCLE
12558,BROOKLYN,Outside Car Distraction,Unspecified,,2014-05-14,40.7123781,-73.9440319,1,0,0,0,POWERS STREET                   ,GRAHAM AVENUE                   ,13.45,335752,SPORT UTILITY / STATION WAGON,BICYCLE
12559,BROOKLYN,Glare,Driver Inattention/Distraction,,2015-12-19,40.670357700000004,-73.98871319999999,1,0,0,0,9 STREET                        ,4 AVENUE                        ,13.0,3357538,PASSENGER VEHICLE,BICYCLE
12560,BROOKLYN,,,,2014-05-14,40.7123979,-73.95135429999999,1,0,0,0,AINSLIE STREET                  ,UNION AVENUE                    ,18.333333333333332,335757,PASSENGER VEHICLE,BICYCLE
12561,BROOKLYN,Illness,Unspecified,,2015-12-21,40.689870299999995,-73.9882988,1,0,0,0,SCHERMERHORN STREET             ,SMITH STREET                    ,12.1,3357570,SPORT UTILITY / STATION WAGON,BICYCLE
12562,BROOKLYN,Fatigued/Drowsy,Unspecified,,2015-12-21,40.6932106,-73.9718725,1,0,0,0,ADELPHI STREET                  ,MYRTLE AVENUE                   ,16.166666666666668,3357578,BICYCLE,
12563,BROOKLYN,Unspecified,Unspecified,,2014-05-15,40.709920700000005,-73.9622925,1,0,0,0,DRIGGS AVENUE                   ,BROADWAY                        ,11.833333333333334,335762,LARGE COM VEH(6 OR MORE TIRES),BICYCLE
12564,BROOKLYN,Driver Inattention/Distraction,Unspecified,,2014-05-15,40.7203204,-73.9617203,1,0,0,0,NORTH 7 STREET                  ,KENT AVENUE                     ,21.333333333333332,335765,PASSENGER VEHICLE,BICYCLE
12565,QUEENS,Physical Disability,Unspecified,,2014-05-14,40.685226899999996,-73.84937020000001,1,0,0,0,92 STREET                       ,97 AVENUE                       ,15.75,335767,SPORT UTILITY / STATION WAGON,BICYCLE
12566,MANHATTAN,Other Vehicular,Other Vehicular,,2015-12-22,40.7149081,-74.0113484,1,0,0,0,GREENWICH STREET                ,MURRAY STREET                   ,14.0,3357787,BUS,BICYCLE
12567,MANHATTAN,Other Vehicular,Other Vehicular,,2015-12-22,40.7564966,-73.972362,1,0,0,0,LEXINGTON AVENUE                ,EAST 50 STREET                  ,18.666666666666668,3357831,TAXI,BICYCLE
12568,BROOKLYN,Driver Inattention/Distraction,Unspecified,,2015-12-22,40.630069,-73.9824045,1,0,0,0,48 STREET                       ,17 AVENUE                       ,8.416666666666666,3358020,PASSENGER VEHICLE,BICYCLE
12569,BROOKLYN,Unspecified,Unspecified,,2015-12-22,40.663231700000004,-73.9316017,1,0,0,0,REMSEN AVENUE                   ,UTICA AVENUE                    ,5.333333333333333,3358032,UNKNOWN,BICYCLE
12570,QUEENS,Unspecified,Unspecified,,2014-05-14,40.7352309,-73.73874,1,0,0,0,232 STREET                      ,SEWARD AVENUE                   ,22.833333333333332,335809,UNKNOWN,BICYCLE
12571,BROOKLYN,Unspecified,,,2015-12-21,40.692682299999994,-73.93997,1,0,0,0,MARCUS GARVEY BOULEVARD         ,DE KALB AVENUE                  ,11.0,3358151,SPORT UTILITY / STATION WAGON,
12572,BROOKLYN,Outside Car Distraction,Unspecified,,2015-12-21,40.7015933,-73.9487475,1,0,0,0,WALLABOUT STREET                ,HARRISON AVENUE                 ,16.833333333333332,3358169,SPORT UTILITY / STATION WAGON,BICYCLE
12573,BROOKLYN,Passenger Distraction,Unspecified,,2015-12-22,40.7083906,-73.9399594,1,0,0,0,MESEROLE STREET                 ,BUSHWICK AVENUE                 ,21.166666666666668,3358178,SPORT UTILITY / STATION WAGON,BICYCLE
12574,BROOKLYN,Pavement Slippery,Unspecified,,2015-12-22,40.710668,-73.93360179999999,1,0,0,0,STAGG STREET                    ,MORGAN AVENUE                   ,17.916666666666668,3358180,TAXI,BICYCLE
12575,BRONX,View Obstructed/Limited,Unspecified,,2015-12-22,40.8289768,-73.8764022,1,0,0,0,MANOR AVENUE                    ,WESTCHESTER AVENUE              ,19.166666666666668,3358654,UNKNOWN,BICYCLE
12576,BRONX,Unspecified,Unspecified,,2015-12-22,40.8612407,-73.8617079,1,0,0,0,BRONXWOOD AVENUE                ,WARING AVENUE                   ,22.433333333333334,3358712,SPORT UTILITY / STATION WAGON,BICYCLE
12577,BROOKLYN,Unspecified,Unspecified,,2015-12-23,40.642204799999995,-73.9919285,1,0,0,0,41 STREET                       ,FORT HAMILTON PARKWAY           ,10.0,3358790,UNKNOWN,BICYCLE
12578,BROOKLYN,View Obstructed/Limited,Passenger Distraction,,2015-12-23,40.6240515,-73.976945,1,0,0,0,51 STREET                       ,DAHILL ROAD                     ,19.766666666666666,3358792,SPORT UTILITY / STATION WAGON,BICYCLE
12579,MANHATTAN,Unspecified,Unspecified,,2012-12-11,40.7454414,-73.9753944,1,0,0,0,EAST 35 STREET                  ,2 AVENUE                        ,20.75,33588,TAXI,BICYCLE
12580,BROOKLYN,Unspecified,Unspecified,,2015-12-22,40.6428878,-73.9545255,1,0,0,0,CLARENDON ROAD                  ,BEDFORD AVENUE                  ,16.916666666666668,3358834,SPORT UTILITY / STATION WAGON,BICYCLE
12581,BROOKLYN,Unspecified,Unspecified,,2015-12-22,40.6807878,-73.919574,1,0,0,0,HOWARD AVENUE                   ,MARION STREET                   ,21.833333333333332,3358919,SPORT UTILITY / STATION WAGON,BICYCLE
12582,,Failure to Yield Right-of-Way,Unspecified,,2015-12-23,,,1,0,0,0,HAVEMEYER STREET                ,METROPOLITAN AVENUE             ,11.583333333333334,3358953,OTHER,BICYCLE
12583,BROOKLYN,Prescription Medication,Unspecified,,2015-12-23,40.7069972,-73.9613636,1,0,0,0,LEE AVENUE                      ,ROEBLING STREET                 ,20.333333333333332,3358959,SPORT UTILITY / STATION WAGON,BICYCLE
12584,QUEENS,Reaction to Other Uninvolved Vehicle,,,2014-05-14,40.766894799999996,-73.9213906,1,0,0,0,31 STREET                       ,30 AVENUE                       ,13.083333333333334,335899,PASSENGER VEHICLE,BICYCLE
12585,QUEENS,Passenger Distraction,Unspecified,,2015-12-22,40.7285842,-73.79954659999999,1,0,0,0,170 STREET                      ,73 AVENUE                       ,21.666666666666668,3359052,PASSENGER VEHICLE,BICYCLE
12586,MANHATTAN,Unspecified,Unspecified,,2015-12-24,40.7305919,-73.9924085,1,0,0,0,EAST 8 STREET                   ,BROADWAY                        ,13.666666666666666,3359245,BICYCLE,UNKNOWN
12587,MANHATTAN,Fatigued/Drowsy,Unspecified,,2015-12-14,40.7591997,-73.98461929999999,1,0,0,0,7 AVENUE                        ,WEST 47 STREET                  ,12.75,3359280,TAXI,BICYCLE
12588,MANHATTAN,Driver Inattention/Distraction,Driver Inattention/Distraction,,2015-12-24,40.7954056,-73.94187459999999,1,0,0,0,EAST 112 STREET                 ,3 AVENUE                        ,16.916666666666668,3359316,SPORT UTILITY / STATION WAGON,BICYCLE
12589,BROOKLYN,Traffic Control Disregarded,Traffic Control Disregarded,,2015-12-23,40.6201306,-73.9856923,1,0,0,0,19 AVENUE                       ,61 STREET                       ,19.6,3359467,PASSENGER VEHICLE,BICYCLE
12590,,Passenger Distraction,Unspecified,1305 EAST 34 STREET(DRIVEWAY)           ,2014-05-15,,,1,0,0,0,,,18.0,335953,SPORT UTILITY / STATION WAGON,BICYCLE
12591,BROOKLYN,Passenger Distraction,Unspecified,,2015-12-23,40.6981112,-73.9449527,1,0,0,0,DELMONICO PLACE                 ,PARK AVENUE                     ,20.666666666666668,3359611,SPORT UTILITY / STATION WAGON,BICYCLE
12592,BROOKLYN,Unspecified,Unspecified,,2015-12-23,40.697641600000004,-73.929316,1,0,0,0,EVERGREEN AVENUE                ,MYRTLE AVENUE                   ,16.283333333333335,3359622,OTHER,BICYCLE
12593,BROOKLYN,View Obstructed/Limited,Unspecified,,2015-12-24,40.693341,-73.9668817,1,0,0,0,WASHINGTON AVENUE               ,MYRTLE AVENUE                   ,13.816666666666666,3359638,PASSENGER VEHICLE,BICYCLE
12594,MANHATTAN,Unspecified,Unspecified,,2014-05-15,40.7287686,-73.9844314,1,0,0,0,1 AVENUE                        ,EAST 10 STREET                  ,17.333333333333332,335975,PASSENGER VEHICLE,BICYCLE
12595,QUEENS,Failure to Yield Right-of-Way,Unspecified,,2015-12-24,40.7483098,-73.8259851,1,0,0,0,56 AVENUE                       ,MAIN STREET                     ,16.0,3359792,PASSENGER VEHICLE,BICYCLE
